sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,pl_bmasse_missing,pl_rade_missing,pl_orbper_missing,pl_orbsmax_missing,pl_orbeccen_missing,st_teff_missing,st_rad_missing,st_mass_missing,st_met_missing,st_logg_missing,sy_dist_missing,ra_missing,dec_missing,pl_bmasse_log,pl_rade_log,pl_orbper_log,pl_orbsmax_log,pl_eqt_log,sy_dist_log,st_mass_log,st_rad_log,st_teff_log
1,1,Radial Velocity,268.94,0.78,2.4,330.5432,0.29,903.0,Unknown,4864.0,0.86,0.49,0.17,4.26,318.4010002,14.6893834,49.352,9.78,7.336,9.35108,0,1,0,0,0,0,0,0,0,0,0,0,0,5.80375811787751,1.2237754316221157,5.5981997120811355,0.5766133643039938,6.806829360392176,3.919038340322051,0.3987761199573678,0.6205764877251099,8.489821994620105
1,1,Radial Velocity,153.22,0.576,2.4,337.21763,0.001,903.0,Unknown,4649.0,8.95,1.08,-0.22,2.61,176.4820239,14.6163182,768.045,10.41,7.718,9.9918,0,1,0,0,0,0,0,0,0,0,0,0,0,5.823689564023615,1.2237754316221157,5.038380154404814,0.45488999143568737,6.806829360392176,6.645149485348825,0.7323678937132266,2.2975725511705014,8.444622498581403
1,1,Radial Velocity,137.48,0.539,2.4,352.78,0.26,903.0,K0,4796.0,14.7,1.1,0.28,2.8,240.09564,15.5467507,426.42,9.01,6.525,8.7178,0,1,0,0,0,0,0,0,0,0,0,0,0,5.868675251015361,1.2237754316221157,4.930725910867953,0.4311328548567422,6.806829360392176,6.057767136362045,0.7419373447293773,2.7536607123542622,8.475746001502063
1,2,Radial Velocity,379.63,1.45,2.4,6807.63,0.15,903.0,K2 II,4137.0,49.0,2.8,-1.0,1.51,154.186782,19.8912626,1539.71,9.743,6.42,9.22684,0,1,0,0,0,0,0,0,0,0,0,0,0,8.82594620416218,1.2237754316221157,5.94182777466688,0.8960880245566356,6.806829360392176,7.339998628122906,1.33500106673234,3.912023005428146,8.327967858305488
1,2,Radial Velocity,621.99,2.01,2.4,3963.17,0.18,903.0,K2 II,4137.0,49.0,2.8,-1.0,1.51,154.186782,19.8912626,1539.71,9.743,6.42,9.22684,0,1,0,0,0,0,0,0,0,0,0,0,0,8.285051780504066,1.2237754316221157,6.4345304672942625,1.1019400787607843,6.806829360392176,7.339998628122906,1.33500106673234,3.912023005428146,8.327967858305488
1,1,Radial Velocity,578.2,1.3,2.4,1334.886,0.21,903.0,K5 III,4296.0,17.3,0.8,-0.46,1.99,25.9203179,21.0052692,1322.51,9.367,6.169,8.91613,0,1,0,0,0,0,0,0,0,0,0,0,0,7.197350021114518,1.2237754316221157,6.361647841071506,0.832909122935104,6.806829360392176,7.188042577362072,0.5877866649021191,2.9069010598473755,8.365672383774996
1,1,Transit,41.6855,0.1159,2.578,22.2481,0.0,903.0,Unknown,5766.0,1.08,1.67,-0.15,4.5,53.6511231,20.5990205,179.461,10.849,9.368,10.8644,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1462234082639617,1.2748039850865274,3.753859284110427,0.10966125420951849,6.806829360392176,5.195514687945216,0.9820784724121582,0.7323678937132266,8.659907293615413
1,1,Radial Velocity,307.88,0.83,2.4,432.24663,0.12,903.0,K1,5004.0,0.95,0.81,-0.09,4.22,32.9470485,45.9242187,53.622,9.67,7.557,9.41266,0,1,0,0,0,0,1,0,0,0,0,0,0,6.071307150146537,1.2237754316221157,5.7329528519559805,0.6043159668533294,6.806829360392176,4.000436731999134,0.5933268452777344,0.6678293725756554,8.518192691749322
1,1,Radial Velocity,392.6,1.0,2.4,289.2253,0.2,903.0,K0 III,4414.0,11.0,0.74,-0.2,2.24,40.7102869,49.5869395,871.493,9.139,5.904,8.65569,0,1,0,0,0,0,0,0,0,0,0,0,0,5.67065751790433,1.2237754316221157,5.975335165178098,0.6931471805599453,6.806829360392176,6.7713546311217625,0.5538851132264376,2.4849066497880004,8.392763113038061
1,1,Radial Velocity,733.0,1.7,2.4,540.311,0.76,903.0,Unknown,4534.0,10.33,1.09,-0.13,2.48,40.7425426,48.9300579,666.589,8.69,5.645,8.26449,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2939939750448195,1.2237754316221157,6.598509028614515,0.9932517730102833,6.806829360392176,6.503672714719639,0.7371640659767197,2.427454075039915,8.419580362549237
1,1,Radial Velocity,2590.0,4.2,2.4,508.5,0.35,903.0,K0,4943.0,7.6,1.52,-0.19,2.85,45.6406187,49.7299481,442.042,9.381,6.571,9.02851,0,1,0,0,0,0,0,0,0,0,0,0,0,6.23342985266278,1.2237754316221157,7.85979918056211,1.6486586255873816,6.806829360392176,6.09366457367754,0.9242589015233319,2.151762203259462,8.505929999137527
1,1,Radial Velocity,265.59,0.78,2.4,228.83645,0.27,903.0,K3,5012.0,0.95,0.91,0.18,4.09,23.9636676,56.6982282,52.5697,9.38,7.331,9.15305,0,1,0,0,0,0,1,0,0,0,0,0,0,5.437367969024428,1.2237754316221157,5.58571189766377,0.5766133643039938,6.806829360392176,3.9809836097278506,0.6471032420585384,0.6678293725756554,8.519789817263504
1,1,Other,11.267014645,1662.0,14.684,4767.4261,0.086,1303.0,K0,4993.0,0.8,1.0,0.02,4.55,190.8875453,60.0143636,44.9543,9.374,7.288,9.17439,0,0,1,0,1,0,0,0,1,0,0,0,0,8.469771571362966,2.7526410844300853,2.5069139239033302,7.416378479192928,7.1731917424865985,3.8276474244016003,0.6931471805599453,0.5877866649021191,8.515992470839718
1,1,Radial Velocity,1198.48,2.06,2.4,1258.60049,0.88,903.0,K0,5000.0,0.95,0.82,-0.09,4.2,271.3979337,63.6700064,38.0473,8.96,6.78,8.705,0,1,0,0,0,0,1,0,0,0,0,0,0,7.1385498782391785,1.2237754316221157,7.0896434085267375,1.1184149159642893,6.806829360392176,3.6647737317697877,0.598836501088704,0.6678293725756554,8.517393171418904
1,2,Radial Velocity,125.94,0.435,2.4,53.0,0.31,903.0,K7/M0 V,4324.0,0.95,0.7,-0.14,4.74,88.2511811,-5.9963378,20.2695,9.7,6.305,9.10677,0,1,0,0,0,0,1,0,0,0,0,0,0,3.9889840465642745,1.2237754316221157,4.843714533878324,0.3611648492115844,6.806829360392176,3.0572741216485864,0.5306282510621704,0.6678293725756554,8.37216741936598
1,2,Radial Velocity,5.6,0.06,2.4,12.7132,0.15,903.0,Unknown,4816.0,0.71,0.5,-0.06,4.43,150.1971964,-9.5165689,41.3342,9.86,7.323,9.50331,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6183588726120104,1.2237754316221157,1.8870696490323797,0.05826890812397577,6.806829360392176,3.745595270021869,0.4054651081081644,0.5364933705145685,8.479906606630221
1,2,Radial Velocity,237.6,0.68,2.4,104.0,0.19,903.0,K3 V,4746.0,0.95,0.74,-0.07,4.13,150.1971964,-9.5165689,41.3342,9.86,7.323,9.50331,0,1,0,0,0,0,1,0,0,0,0,0,0,4.653960350157523,1.2237754316221157,5.474788509663815,0.5187937934151675,6.806829360392176,3.745595270021869,0.5538851132264376,0.6678293725756554,8.465268118551318
1,1,Radial Velocity,3.48777,0.04,2.4,187.5197,0.02,903.0,Unknown,5393.0,0.91,1.47,0.38,4.69,164.6191243,-10.7704227,84.4069,10.013,8.124,9.83981,0,1,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,1.2237754316221157,1.5013559191353472,0.039220713153281295,6.806829360392176,4.44742689378361,0.9042181506398859,0.6471032420585384,8.593042503699674
1,2,Radial Velocity,1634.0,2.36,2.4,206.5895,0.05,903.0,Unknown,4550.0,0.64,0.65,-0.35,4.64,278.3688659,-11.6370481,27.1665,10.03,6.867,9.48511,0,1,0,0,0,0,0,0,0,0,0,0,0,5.335562571977939,1.2237754316221157,7.399398083331354,1.2119409739751128,6.806829360392176,3.3381333285177486,0.5007752879124893,0.49469624183610705,8.423102268016642
1,2,Radial Velocity,74.2,0.3,2.4,15.37,0.4,903.0,Unknown,4550.0,0.64,0.65,-0.35,4.64,278.3688659,-11.6370481,27.1665,10.03,6.867,9.48511,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7954503913830435,1.2237754316221157,4.320151230955794,0.262364264467491,6.806829360392176,3.3381333285177486,0.5007752879124893,0.49469624183610705,8.423102268016642
1,1,Radial Velocity,714.29999,1.66,2.4,3108.3774,0.21,903.0,Unknown,4545.0,19.17,2.12,-0.08,2.2,114.2884692,-13.9066703,925.214,10.038,7.151,9.69971,0,1,0,0,0,0,0,0,0,0,0,0,0,8.042177792205957,1.2237754316221157,6.57270202113419,0.9783261227936076,6.806829360392176,6.831105309458217,1.1378330018213911,3.0041963519661206,8.422003004412488
3,1,Transit,4.2889731,0.0656,21.59,3932.0,0.066,2001.0,Unknown,6935.0,2.35,1.41,-0.34,3.85,153.6696689,-15.6428372,589.423,11.1,9.932,10.91,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27715777243181,3.1175073304799117,1.6656241060433046,0.06353802080398764,7.601901959875166,6.380839229167039,0.8796267475025635,1.208960345836975,8.844480518460378
1,1,Radial Velocity,655.57,0.1159,2.4,1639.99458,0.5439,903.0,Unknown,5551.0,0.95,0.74,0.02,4.46,7.1413494,-16.2273254,34.4603,9.62,6.914,9.20112,0,1,0,1,0,1,1,0,1,1,0,0,0,7.403057788220529,1.2237754316221157,6.487029314105918,0.10966125420951849,6.806829360392176,3.568413760847161,0.5538851132264376,0.6678293725756554,8.62191350218664
1,2,Radial Velocity,1891.0,2.63,2.4,214.0,0.1,903.0,K7 V,4051.0,0.75,0.68,0.12,4.67,33.3024198,-21.1962147,23.7324,9.84,6.504,9.25962,0,1,0,0,0,0,0,0,0,0,0,0,0,5.3706380281276624,1.2237754316221157,7.545389749611823,1.2892326482767593,6.806829360392176,3.2081141249441534,0.5187937934151675,0.5596157879354227,8.306965865368573
1,2,Radial Velocity,6240.0,5.9,2.4,1525.57635,0.43,903.0,K7 V,5551.0,0.95,0.69,0.02,4.46,33.3024198,-21.1962147,23.7324,9.84,6.504,9.25962,0,1,0,0,0,1,1,0,1,1,0,0,0,7.330782827301489,1.2237754316221157,8.738895704934043,1.9315214116032138,6.806829360392176,3.2081141249441534,0.5247285289349821,0.6678293725756554,8.62191350218664
1,1,Radial Velocity,3.1533,0.02294,2.4,0.37,0.16,400.0,M3.5-4 V,3195.0,0.18,0.16,-0.56,4.9,269.4486144,4.7379808,1.82655,9.54,4.524,8.19511,0,1,0,0,0,0,0,0,0,0,0,0,0,0.31481073984003355,1.2237754316221157,1.4239031989768083,0.022680834223057764,5.993961427306569,1.0390568866990186,0.1484200051182733,0.16551443847757338,8.069655306886165
1,1,Radial Velocity,2.2907,0.0185,2.4,3.95,0.086,464.0,M5.0 V,3130.0,0.17,0.16,0.13,4.93,48.3530155,4.7751881,8.60715,13.95,7.833,12.1232,0,1,0,0,1,0,0,0,0,0,0,0,0,1.599387576580599,1.2237754316221157,1.1911003081032612,0.018330956684723457,6.142037405587356,2.262507612920783,0.1484200051182733,0.15700374880966478,8.049107721326406
1,1,Other,10037.5,2.6,2.4,3337.1,0.086,370.0,Unknown,580.5,0.95,0.02,0.02,4.72,224.6208333,10.2286111,399.02549999999997,13.4165,11.325,13.1671,0,1,0,0,1,0,1,0,1,0,1,0,0,8.113157061831764,1.2237754316221157,9.214182979693634,1.2809338454620642,5.916202062607435,5.991528295076037,0.019802627296179712,0.6678293725756554,6.365610971958719
1,1,Other,8040000.0,200.0,20.849,2479.06157,0.086,1800.0,M9-L1,2320.0,0.24,0.01,0.02,3.85,246.934277,-23.98115,399.02549999999997,13.4165,14.593,13.1671,0,0,0,0,1,0,0,0,1,0,1,0,0,7.816038665463756,3.084155153903888,15.89993976553325,5.303304908059076,7.496097345175956,5.991528295076037,0.009950330853168083,0.2151113796169455,7.749753406274437
1,1,Other,11.267014645,210.0,2.4,3994.486,0.086,903.0,M3.5,5551.0,0.95,0.35,0.02,4.46,166.6193985,-77.6258725,190.374,13.4165,10.703,17.2934,0,1,1,0,1,1,1,0,1,1,0,0,0,8.292920502866444,1.2237754316221157,2.5069139239033302,5.351858133476067,6.806829360392176,5.254229628621283,0.3001045924503381,0.6678293725756554,8.62191350218664
1,1,Radial Velocity,25.2,0.17,2.4,1144.18227,0.58,903.0,Unknown,5551.0,0.95,0.95,0.02,4.46,68.4667685,22.8416192,157.998,13.642,7.793,12.1454,0,1,0,0,0,1,1,1,1,1,0,0,0,7.043319091092237,1.2237754316221157,3.265759410767051,0.15700374880966478,6.806829360392176,5.068891623524768,0.6678293725756554,0.6678293725756554,8.62191350218664
1,1,Other,11.267014645,0.1159,12.442,2542.62726,0.086,903.0,M3 V,3406.0,0.39,0.37,0.0,4.83,117.300914,-76.702696,10.8864,11.298,6.579,10.146,0,0,1,1,1,0,0,0,0,0,0,0,0,7.841346396429707,2.598384133547774,2.5069139239033302,0.10966125420951849,6.806829360392176,2.4753948894154045,0.31481073984003355,0.3293037471426004,8.133587417660966
1,1,Other,11.267014645,440.0,24.66,5403.0,0.086,2600.0,Unknown,5551.0,0.95,0.95,0.02,4.46,166.0375038,-76.4553693,190.72,12.335,8.661,11.7733,0,0,1,0,1,1,1,1,1,1,0,0,0,8.59489469908009,3.2449333591874905,2.5069139239033302,6.089044875446846,7.8636512654486515,5.25603597429143,0.6678293725756554,0.6678293725756554,8.62191350218664
1,1,Transit,1.5089557,0.1159,16.7,327.35,0.0,1898.0,G0 V,5950.0,1.11,0.95,-0.3,4.25,102.0798591,-3.1021394,787.909,13.623,12.149,13.457,0,0,0,1,0,0,0,0,0,0,0,0,0,5.794080112636982,2.8735646395797834,0.919866610791581,0.10966125420951849,7.549082710812286,6.670650978325994,0.6678293725756554,0.7466879474879752,8.691314551644853
1,1,Transit,13.2406,0.1055,10.87,874.0,0.53,600.0,K1 V,5075.0,0.79,0.89,0.26,4.65,291.0636813,0.7460143,338.386,15.293,11.782,14.6645,0,0,0,0,0,0,0,0,0,0,0,0,0,6.774223886357614,2.4740142086215764,2.6560970399276433,0.10029772131536394,6.398594934535208,5.827138102685946,0.636576829071551,0.5822156198526637,8.532278828834277
1,1,Transit,2.99433,0.0436,16.03,740.51,0.0,1657.0,F6 V,6440.0,1.37,1.27,-0.03,4.22,280.6872998,5.9376586,655.037,12.897,11.248,12.841,0,0,0,0,0,0,0,0,0,0,0,0,0,6.608688647663718,2.834976494674597,1.384875855516358,0.04267627428043632,7.4133673356952405,6.486217189792556,0.8197798314933114,0.8628899551470398,8.77043908654689
1,1,Transit,2.828042,0.04016,16.14,291.438,0.07,1442.0,Unknown,5675.0,1.12,1.08,0.16,4.38,100.7656871,-1.2964437,1126.37,15.588,13.557,15.3453,0,0,0,0,0,0,0,0,0,0,0,0,0,5.678252678392018,2.8414149131696336,1.342353445317352,0.03937454747402156,7.274479558773871,7.027642765394543,0.7323678937132266,0.7514160886839212,8.644002038279933
1,1,Transit,4.03519,0.051,9.92,415.704,0.0,1700.0,G0 V,5945.0,1.01,1.09,0.01,4.46,102.7211432,-5.0864557,1148.93,15.005,13.376,14.9147,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0323761376143965,2.390595970316759,1.616451261307603,0.04974209189481407,7.438971592395862,7.047456349939451,0.7371640659767197,0.6981347220709844,8.690474003558043
1,1,Transit,1.51214,0.027,12.22,2415.4,0.0,1952.0,F9 V,6035.0,1.21,1.13,0.05,4.35,103.4242023,-5.5360385,1744.6,15.932,13.806,15.8116,0,0,0,0,0,0,0,0,0,0,0,0,0,7.790034108264586,2.5817308344235403,0.9211349795370315,0.026641930946421175,7.577121930876679,7.464853615078806,0.7561219797213337,0.7929925155296614,8.70549681988774
1,1,Transit,5.35227,0.0618,13.11,170.032,0.33,903.0,G5 V,5650.0,1.19,1.1,0.19,4.36,278.5246658,-6.0026026,732.409,16.052,12.847,15.6507,0,0,0,0,0,0,0,0,0,0,0,0,0,5.141850673498107,2.6468837658647226,1.8488122293386968,0.059965581167434064,6.806829360392176,6.597703527173602,0.7419373447293773,0.7839015438284094,8.639587799629844
1,1,Transit,3.7681,0.0461,11.43,772.29,0.0,1626.0,G2 V,5740.0,1.59,1.04,0.0,4.4,278.699236,-6.612288,1176.12,16.29,12.472,15.4368,0,0,0,0,0,0,0,0,0,0,0,0,0,6.650654139939497,2.5201129055226197,1.5619479026974776,0.04506896336757812,7.394493107219038,7.070826056183954,0.712949807856125,0.9516578757114464,8.655388690167637
1,1,Transit,1.9000693,0.0295,14.68,1102.82,0.08,1550.0,G9 V,5440.0,1.0,0.95,-0.1,4.4,98.1724172,-0.0316045,764.889,14.868,13.014,14.8009,0,0,0,0,0,0,0,0,0,0,0,0,0,7.006532170065747,2.7523860149222616,1.0647346332586345,0.029073247485707086,7.346655163176539,6.6410372506241355,0.6678293725756554,0.6931471805599453,8.601718146485926
1,1,Transit,3.89713,0.0518,14.46,352.78,0.047,2000.0,F9 V,6090.0,1.65,1.21,-0.02,4.07,97.0335983,-0.1707293,790.663,14.135,11.837,13.7831,0,0,0,0,0,0,0,0,0,0,0,0,0,5.868675251015361,2.738256043159276,1.5886493192332465,0.05050298217310676,7.601402334583733,6.674135796210959,0.7929925155296614,0.9745596399981308,8.714567550836485
2,1,Transit,1.7429935,0.02798,16.432,1102.82,0.0143,903.0,Unknown,5625.0,0.91,0.96,0.02,4.46,291.7770457,1.3836634,213.283,12.516,10.31,12.2489,0,0,0,0,0,0,0,0,1,1,0,0,0,7.006532170065747,2.8583075976423187,1.009049842284412,0.02759571159079919,6.806829360392176,5.367297571288098,0.6729444732424258,0.6471032420585384,8.635153989049803
1,2,Transit,9.24285,0.09,2.4,1366.669,0.59,903.0,Unknown,5551.0,0.95,1.14,0.02,4.46,97.7204249,0.2268931,844.061,14.63,12.513,14.4686,0,1,0,0,0,1,1,0,1,1,0,0,0,7.220863109841352,1.2237754316221157,2.3265799011999486,0.08617769624105233,6.806829360392176,6.73940881410076,0.76080582903376,0.6678293725756554,8.62191350218664
1,2,Radial Velocity,1675.0,2.9,2.4,5403.11,0.6,903.0,Unknown,5551.0,0.95,1.14,0.02,4.46,97.7204249,0.2268931,844.061,14.63,12.513,14.4686,0,1,0,0,0,1,1,0,1,1,0,0,0,8.5949150541653,1.2237754316221157,7.424165281042028,1.3609765531356006,6.806829360392176,6.73940881410076,0.76080582903376,0.6678293725756554,8.62191350218664
1,1,Transit,2.72474,0.0417,14.572,718.2958,0.0,903.0,F8 IV,6200.0,1.95,1.29,0.0,3.7,101.0526207,-0.2991544,399.02549999999997,16.058,13.813,15.8558,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5782726778461145,2.745474429748209,1.314997050737765,0.04085399400826605,6.806829360392176,5.991528295076037,0.8285518175661483,1.0818051703517284,8.732465848349879
1,1,Transit,9.75598,0.092,4.88,12.2,0.077,885.0,G3 V,5939.0,1.14,1.1,0.17,4.36,280.6671392,6.2191669,627.158,13.82,11.988,13.7305,0,0,0,0,0,0,0,0,0,0,0,0,0,2.580216829592325,1.7715567619105355,2.375461878977593,0.0880108773227133,6.786716950605081,6.442791727180837,0.7419373447293773,0.76080582903376,8.68946441235669
1,1,Transit,3.6313,0.048,11.77,889.9,0.16,1660.0,G0 V,5900.0,1.61,1.14,0.05,4.3,279.7826586,4.3577516,1060.97,15.675,12.364,15.0681,0,0,0,0,0,0,0,0,0,0,0,0,0,6.792232187726598,2.547098670044448,1.5328376062253035,0.046883585898850416,7.415175109613295,6.967880952815315,0.76080582903376,0.959350221334602,8.682877107057168
1,2,Transit,5.1134,0.056,3.7,5.7,0.0,1070.0,K1 V,4950.0,0.86,0.91,0.3,4.55,101.922543,-3.7192892,591.555,15.383,12.924,15.1801,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9021075263969205,1.547562508716013,1.8104830832261576,0.05448818528406973,6.976348070447749,6.384443695705346,0.6471032420585384,0.6205764877251099,8.507344855361422
1,2,Transit,11.759,0.098,5.0,28.0,0.0,850.0,K1 V,4950.0,0.86,0.91,0.3,4.55,101.922543,-3.7192892,591.555,15.383,12.924,15.1801,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367295829986474,1.791759469228055,2.5462369049396063,0.0934903430873389,6.7464121285733745,6.384443695705346,0.6471032420585384,0.6205764877251099,8.507344855361422
1,1,Transit,4.86069,0.0578,12.11,85.81,0.0,1330.0,F9,6040.0,1.19,1.09,-0.01,4.31,280.6296561,6.5138223,1103.48,14.79,12.846,14.711,0,0,0,0,0,0,0,0,0,0,0,0,0,4.463721822403716,2.5733752977756086,1.7682673440975085,0.05619127964974249,7.193685818395112,7.007129914955166,0.7371640659767197,0.7839015438284094,8.706324840138741
1,1,Transit,4.20474,0.0526,14.12,165.26,0.0,1600.0,G5,5590.0,1.79,1.09,0.01,3.99,279.7504991,6.9697828,1045.18,15.861,13.261,15.4682,0,0,0,0,0,0,0,0,0,0,0,0,0,5.113552828102942,2.716018370751387,1.6495697488500307,0.05126329393754153,7.3783837129967145,6.952900713950112,0.7371640659767197,1.0260415958332743,8.628913441026645
1,1,Transit,3.57532,0.0476,11.287,3302.11,0.065,1500.0,G2,5900.0,1.08,1.05,-0.1,4.4,278.4958319,5.5383811,1010.28,15.774,12.985,15.3902,0,0,0,0,0,0,0,0,0,0,0,0,0,8.102619727894082,2.5085417928854343,1.5206766416366135,0.046501833651419786,7.313886831633462,6.918972134187302,0.7178397931503169,0.7323678937132266,8.682877107057168
1,1,Transit,5.20851,0.0603,10.705,153.82972,0.047,903.0,G8/9 IV,5150.0,1.78,1.01,0.15,3.6,278.6883216,5.5736911,766.183,13.783,11.032,13.4119,0,0,0,0,0,0,0,0,0,0,0,0,0,5.042325932392052,2.460016100942874,1.8259209315684775,0.058551886949615474,6.806829360392176,6.6427253648252895,0.6981347220709844,1.0224509277025458,8.546946149565585
1,1,Transit,2.85057,0.0386,10.088,270.1555,0.082,903.0,K0 V,5260.0,0.9,0.97,0.2,4.3,278.9020691,6.4795703,806.507,15.408,13.048,15.2394,0,0,0,0,0,0,0,0,0,0,0,0,0,5.602692457057012,2.405863442447547,1.3482211892891367,0.03787365242808152,6.806829360392176,6.693951723789889,0.6780335427498971,0.6418538861723948,8.568076401730806
1,1,Transit,4.2568,0.1159,11.32,6883.91,0.0,903.0,F3 V,6740.0,1.56,1.37,0.02,4.22,292.0552827,0.1218359,768.771,13.448,11.618,13.2188,0,0,0,1,0,0,0,0,1,0,0,0,0,8.837087339181892,2.511223958105374,1.659522476601521,0.10966125420951849,6.806829360392176,6.646093068017405,0.8628899551470398,0.9400072584914712,8.815963560853438
1,1,Transit,9.06005,0.0844,11.31,921.707,0.007,903.0,G3 V,5650.0,0.91,0.98,0.02,4.4,277.6011767,6.8359338,1032.23,15.571,13.562,15.413,0,0,0,0,0,0,0,0,0,0,0,0,0,6.827311740986859,2.510411940196362,2.3085721348381685,0.08102683864237341,6.806829360392176,6.940445096804795,0.6830968447064438,0.6471032420585384,8.639587799629844
1,1,Transit,4.62941,0.0586,16.365,266.9772,0.02,903.0,G2 IV,5700.0,2.15,1.25,0.0,3.85,94.820735,-4.4222978,2005.76,15.479,13.426,15.4655,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59090190226494,2.854456686196037,1.7280046409230196,0.056947280441750125,6.806829360392176,7.6042767601810315,0.8109302162163288,1.1474024528375417,8.648396877031582
1,1,Transit,3.22748,0.0429,18.831,349.61125,0.0,1747.0,F6 V,6390.0,1.65,1.01,-0.5,4.01,289.3143526,-2.7747085,1123.21,15.635,12.935,15.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,5.859678059821731,2.987246369903693,1.4416060708509626,0.04200529414503013,7.466227556215481,7.024835845742787,0.6981347220709844,0.9745596399981308,8.762646029650282
1,1,Transit,5.616531,0.066,15.805,216.12332,0.0,1567.0,F3 V,6730.0,1.52,1.32,-0.1,4.16,277.7510149,7.1833465,925.958,13.126,11.592,12.9515,0,0,0,0,0,0,0,0,0,0,0,0,0,5.380465487052923,2.821676461177069,1.8895712144765469,0.0639133257436528,7.357556200910353,6.831908257096076,0.8415671856782186,0.9242589015233319,8.814479000010714
1,1,Transit,9.20205,0.09,13.34,228.83,0.0,1074.0,Unknown,6190.0,1.17,1.16,0.02,4.41,102.1946233,-0.6727861,726.412,13.652,12.288,13.5613,0,0,0,0,0,0,0,0,1,0,0,0,0,5.437339905196839,2.663052835171474,2.3225886804885287,0.08617769624105233,6.980075940561763,6.589493029529818,0.7701082216960736,0.7747271675523681,8.730851903519232
1,1,Transit,4.0378962,0.04947,15.558,148.42,0.09,1438.0,F9 V,6100.0,1.19,1.0,-0.25,4.19,101.2772396,0.8152163,882.472,14.043,12.546,13.9021,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0067611325476555,2.806869368716614,1.616988574304112,0.048285274829495094,7.271703706887368,6.783859599123985,0.6931471805599453,0.7839015438284094,8.716207971151853
1,1,Transit,8.886593,0.0855,13.068,940.74,0.1,1017.0,F9 V,6090.0,1.02,1.05,-0.2,4.43,281.0725563,6.6632062,645.294,13.961,12.119,13.7459,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84772922798644,2.643902714611736,2.291179596901307,0.08204071033620948,6.925595197110468,6.471254508611336,0.7178397931503169,0.7030975114131134,8.714567550836485
1,3,Transit,0.85359163,0.1159,1.681,4.07661,0.0,903.0,Unknown,5275.0,0.83,0.82,0.05,4.5,100.9561682,-1.0630076,159.906,11.728,9.806,11.5239,0,0,0,1,0,0,0,0,0,0,0,0,0,1.624643715996755,0.9861898592538223,0.6171251785885017,0.10966125420951849,6.806829360392176,5.080820343545461,0.598836501088704,0.6043159668533294,8.570923513837204
1,3,Radial Velocity,3.698,0.046,2.4,8.4,0.0,903.0,Unknown,5256.0,0.86,0.9,0.06,4.52,100.9561682,-1.0630076,159.906,11.728,9.806,11.5239,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2407096892759584,1.2237754316221157,1.5471368862367212,0.044973365642731154,6.806829360392176,5.080820343545461,0.6418538861723948,0.6205764877251099,8.567315800819449
1,3,Radial Velocity,8.966,0.1159,2.4,17.142,0.086,903.0,G9 V,5250.0,0.95,0.92,0.02,4.46,100.9561682,-1.0630076,159.906,11.728,9.806,11.5239,0,1,0,1,1,0,1,0,1,1,0,0,0,2.898229692192752,1.2237754316221157,2.2991792998592127,0.10966125420951849,6.806829360392176,5.080820343545461,0.6523251860396903,0.6678293725756554,8.566173813637858
1,1,Transit,6.21229,0.063,6.39,69.92,0.0,903.0,K1 V,5080.0,0.77,0.88,0.3,4.58,291.5885696,1.4262972,322.037,14.792,11.463,14.2195,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2615524812060075,2.0001277349601105,1.9757865152924847,0.06109509935981088,6.806829360392176,5.777766867745774,0.6312717768418579,0.5709795465857378,8.533263371593732
2,1,Transit,95.272656,0.4021,11.949,266.9772,0.133,420.0,Unknown,5625.0,0.96,0.96,-0.01,4.54,280.7866461,6.2040783,412.98,13.637,11.688,13.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59090190226494,2.561018565086703,4.5671843324817045,0.3379711127449488,6.042632833682381,6.0258176634796445,0.6729444732424258,0.6729444732424258,8.635153989049803
1,1,Transit,6.71837,0.071,6.389,47.6745,0.086,938.0,G0 VI,5970.0,0.79,1.08,0.0,4.67,100.1951714,9.2573953,576.683,13.626,12.193,13.5867,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8851552789918418,1.9999924078065106,2.0436032018471457,0.06859279146561172,6.844815479208263,6.359025275315981,0.7323678937132266,0.5822156198526637,8.694669696546992
